Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
Port#:1,5507,139680292,65294850,5003,2226,0,0,0,0,0,365,-6481,3,4,0,0,0,0,2,-398,-1605,-206,16369,1331,True,0,5,645245,676051,-1,Normal,Attack
Port#:2,2949,123519926,32831587,124569,2160,0,0,0,0,0,3413820,-10445,4,5,0,0,0,0,2,-27,4519,746,-7507,458,True,0,6,500151,660637,-1,Normal,Normal
Port#:4,1196,40460989,63688126,3745,2721,0,0,0,0,3,-4291,1514,3,5,0,0,0,0,5,-321,4408,-583,16530,-355,True,0,6,5962,18505,-1,Diversion,Attack
Port#:4,366353,25564647,9006173,304037,1502,0,0,0,0,4,698,5769472,2,5,0,0,0,0,4,-524,7507,-811,1739,1165,True,0,6,664255,1005929,-1,Normal,Normal
Port#:4,4952,26002167,40693463,7289,1599,0,0,0,0,134,-8840,-3003,2,5,0,0,0,0,4,461,1144,-357,-7147,914,True,0,208,15528,32550,-1,Diversion,Attack
Port#:4,320979,19601555,26767153,297725,1455,0,0,0,0,5,-4389,3183,4,5,0,0,0,0,4,-1033,6323608,-395,-4597,86,True,0,6,995015,1000457,-1,Normal,Normal
Port#:4,832,71604929,21689209,3672,246,0,0,0,0,4,5745,-2427,2,5,0,0,0,0,3,-627,18632,126,3521,307,True,0,6,13159,15201,-1,Diversion,Attack
Port#:3,6891,72769711,70314929,7440,2056,0,0,0,0,-1,-3132,-2878,4,5,0,0,0,0,1,35,12243,-1551,6545,1267,True,0,6,14005,28945,-1,Diversion,Attack
Port#:1,5421,183655047,177981892,411845,958,0,0,0,0,0,3371686,-12074,2,5,0,0,0,0,1,-729,3634,-45,1502,871,True,0,7,650196,649181,-1,Normal,Normal
Port#:1,7797,104598561,136975290,245259,2848,0,0,0,0,-1,7527,706,4,5,0,0,0,0,2,-1932,2074,-814,-2252,-258,True,0,5,663023,680315,-1,Normal,Normal
Port#:2,185947,186463738,125369692,309196,1314,0,0,0,0,53,-9713,53,55,5,0,0,0,0,3,-145,9089,456,-8934,244,True,0,7,978288,667502,-1,Normal,Normal
Port#:3,181396,27911135,6360504,603,2979,0,0,0,0,4,11135,-4890,137,5,0,0,0,0,4,357,16833,-516,-13813,-369,True,0,6,18164,26475,-1,Diversion,Attack
Port#:1,1066,93260677,67170607,5396,2460,0,0,0,0,1,-4634,-4515,3,5,0,0,0,0,2,-347,13983,-1198,-6452,1719,True,0,4,8795,8353,-1,Diversion,Attack
Port#:1,4108,105768890,108986716,6830,1714,0,0,0,0,1,2442,4877,4,5,0,0,0,0,2,619,14139,26,1962,1334,True,0,5,7018,528656,-1,Diversion,Normal
Port#:1,4272,80475110,73530289,4617,3176,0,0,0,0,0,-9882,3454,58,5,0,0,0,0,5,-139,20957,-239,492,225,True,0,6,19392,23547,-1,Diversion,Attack
Port#:1,2680,21950978,92465945,315862,2990,0,0,0,0,73,-7709,11269,4,5,0,0,0,0,3,384,395,1113,3646,836,True,0,6,655412,652637,-1,Normal,Normal
Port#:2,1977,69999896,53285086,4377,913,0,0,0,0,61,-12525,-751,4,5,0,0,0,0,2,-342,6169,-795,-1507,1288,True,0,4,11616,14154,-1,Diversion,Attack
Port#:1,7198,108840254,70946496,314242,2217,0,0,0,0,1,2626616,3542,4,5,0,0,0,0,2,-188,10625,-773,1119,-280,True,0,4,17273,540689,-1,Normal,Normal
Port#:2,5436,16987877,85274748,5746,1787,0,0,0,0,1,-1301,5714165,4,5,0,0,0,0,5,-371,5477,-835,-11261,291,True,0,7,17914,22039,-1,Diversion,Attack
Port#:3,177614,17471990,32795282,300859,2270,0,0,0,0,4,-5553,4251,4,5,0,0,0,0,4,413,10290,-1073,2913,567,True,0,6,963739,13257,-1,Normal,Normal
Port#:2,185088,104448810,77926307,298240,2505,0,0,0,0,0,5188118,3293778,5,5,0,0,0,0,1,-1508,6209,-1149,-13678,-450,True,0,5,655770,995823,-1,Normal,Normal
Port#:1,4461,107062746,75019478,4939,2669,0,0,0,0,0,-12346,-5482,4,5,0,0,0,0,2,-1362,3141,-984,13358,-516,True,0,6,16163,16414,-1,Diversion,Attack
Port#:2,3447,5495176,41754119,7322,3042,0,0,0,0,0,-8025,-2852,4,5,0,0,0,0,3,-446,4042,1,-7102,-284,True,0,6,19953,25788,-1,Diversion,Attack
Port#:3,170352,24273744,19823855,304911,2429,0,0,0,0,123,-19015,4151,2,5,0,0,0,0,4,563625,24798,-1275,16284,519,True,0,5,985785,1010829,-1,Normal,Normal
Port#:1,2697,102782150,69379804,5410,2639,0,0,0,0,-1,-253,-14153,4,5,0,0,0,0,2,-687,13851,-1355,-14285,209,True,0,3,21866,23934,-1,Diversion,Attack
Port#:4,315230,147741267,33774905,118692,1376,0,0,0,0,4,-9464,2957,4,4,0,0,0,0,4,567,13029,-153,5499,775,True,0,6,981349,985263,-1,Normal,Normal
Port#:2,122493,45229486,24191931,5590,2700,0,0,0,0,119,-8403,-6428,4,5,0,0,0,0,2,-287,15468,-560,-5694,-437,True,0,5,986266,677261,-1,Normal,Normal
Port#:3,334011,127180551,80541453,3788,2724,0,0,0,0,2,-4210,-9545,3,4,0,0,0,0,4,-425,12243,-830,11247,563,True,0,7,20088,21910,-1,Diversion,Attack
Port#:3,181608,98714178,-2602781,407833,1505,0,0,0,0,84,534,-8816,4,5,0,0,0,0,1,-604,1603,-631,6354964,1201,True,0,4,519777,659875,-1,Normal,Normal
Port#:4,825,18452213,75061637,4873,379,0,0,0,0,4,-4475,-12746,3,5,0,0,0,0,5,208,14217,-504,-7891,-727,True,0,7,5632,11520,-1,Diversion,Attack
Port#:2,341309,139207544,88557042,155273,2040,0,0,0,0,77,-8086,-2277,4,5,0,0,0,0,2,-1331,13720,-1619,6426395,527,True,0,7,663168,1001963,-1,Normal,Normal
Port#:4,5610,22562555,26329695,7777,2724,0,0,0,0,3,-2622,-5040,4,5,0,0,0,0,5,183,6459,-265,-4591,836,True,0,6,23487,30816,-1,Diversion,Attack
Port#:4,351186,17948577,34954714,-655,3232,0,0,0,0,4,-2011,620,2,5,0,0,0,0,4,-762,12860,-1487,7619,1487,True,0,6,8783,13752,-1,Diversion,Attack
Port#:2,342890,641983,27423416,157719,2775,0,0,0,0,127,5413155,5909,3,5,0,0,0,0,3,-352,-4588,537,6486,1107,True,0,7,660557,660069,-1,Normal,Normal
Port#:1,3393,86906122,8704326,7652,281,0,0,0,0,0,-145,-11347,3,5,0,0,0,0,2,-529,15799,-631,9809,264,True,0,6,19474,22880,-1,Diversion,Attack
Port#:3,1597,23619859,84626620,313693,1581,0,0,0,0,4,-10624,6280,4,5,0,0,0,0,3,-597,-5566,-549,2235,487,True,0,5,945972,15389,-1,Normal,Normal
Port#:2,292973,118790796,19141939,313756,946,0,0,0,0,2,1628,2453,2,5,0,0,0,0,4,344388,6364222,165771,6506772,-16,True,0,7,980576,961033,-1,Normal,Normal
Port#:1,4716,119357121,94321873,7417,2736,0,0,0,0,0,-7278,-14331,3,5,0,0,0,0,2,-1818,12777,-731,6310,854,True,0,5,19152,19447,-1,Diversion,Attack
Port#:1,185531,98882203,182852984,130935,1714,0,0,0,0,76,-10380,1055,63,4,0,0,0,0,2,-558,-902,-932,11508,630368,True,0,6,654116,1006358,-1,Normal,Normal
Port#:4,1930,15181599,71633691,3978,1001,0,0,0,0,3,1452,7524,2,5,0,0,0,0,5,36,3447,-393,1606,1143,True,0,10,10315,12311,-1,Diversion,Attack
Port#:4,342922,19262051,33241258,1170,2621,0,0,0,0,1,-4123,-2261,2,5,0,0,0,0,4,-308,5386,-501,9438,439,True,0,6,11167,13097,-1,Diversion,Normal
Port#:4,3020,65799676,-2084987,2234,923,0,0,0,0,3,-11278,5026,4,5,0,0,0,0,5,-164,12946,-1266,-3273,585,True,0,5,9800,14268,-1,Diversion,Attack
Port#:4,4070,56583287,18268512,307005,1124,0,0,0,0,3,203,-13055,3,5,0,0,0,0,2,-689,28179,-497,3709,147,True,0,6,507040,23451,-1,Normal,Normal
Port#:1,4085,87067148,80284493,251270,1324,0,0,0,0,1,-7976,4565,4,4,0,0,0,0,2,200,-9645,-661,-865,1248,True,0,5,650278,649003,-1,Normal,Normal
Port#:3,118361,19040461,79665249,297611,969,0,0,0,0,124,-7400,5790518,2,4,0,0,0,0,3,255321,6302564,-410,-10633,-308,True,0,6,966752,965615,-1,Normal,Normal
Port#:4,7573,44623736,125051716,3093,3119,0,0,0,0,3,5652946,5880,4,5,0,0,0,0,5,-293,1643,206,4012,1539,True,0,6,18837,21204,-1,Diversion,Attack
Port#:4,2765,-1568930,19857489,1961,113,0,0,0,0,4,4759,-4255,4,5,0,0,0,0,5,646,11216,-491,-3325,600,True,0,4,4528,21755,-1,Diversion,Attack
Port#:1,1336,52462870,71869753,6127,2097,0,0,0,0,0,-10191,-10299,4,5,0,0,0,0,5,-124,8929,-1642,-20900,899,True,0,203,8347,13270,-1,Diversion,Attack
Port#:2,3825,22837019,24229748,6454,299,0,0,0,0,70,11541,5496707,3,5,0,0,0,0,3,219,6655,46,-5593,409,True,0,6,10863,22856,-1,Diversion,Attack
Port#:2,6103,96865122,77273406,420475,2691,0,0,0,0,-1,-15657,3659,4,5,0,0,0,0,2,-932,-5489,-613,-6234,1057,True,0,7,666697,658820,-1,Normal,Normal
Port#:3,312546,22883505,27436035,2472,1669,0,0,0,0,4,8693,7619,2,5,0,0,0,0,4,-227,11414,-1031,-10971,-768,True,0,6,14824,31292,-1,Diversion,Attack
Port#:1,3509,18044770,22494808,5764,2776,0,0,0,0,3,-5053,-2879,4,5,0,0,0,0,4,-320,1620,-644,-422,1424,True,0,6,16068,13376,-1,Diversion,Attack
Port#:1,172887,131675385,14859425,299732,896,0,0,0,0,128,3569601,4194,4,5,0,0,0,0,3,-409,6526093,-874,6544592,851,True,0,8,958315,978272,-1,Normal,Normal
Port#:2,-334,18906083,51260826,4159,273,0,0,0,0,3,4453,-8766,4,5,0,0,0,0,5,623,3774,-1152,6884,247,True,0,6,7433,27914,-1,Diversion,Attack
Port#:1,4359,58507851,73617656,247682,1588,0,0,0,0,0,369,4252,5,5,0,0,0,0,2,-214,5219,-1104,-3806,625,True,0,5,523410,674391,-1,Normal,Normal
Port#:1,582,17005132,27882897,4439,1991,0,0,0,0,-1,-1299,1027,4,5,0,0,0,0,2,-430,14066,-623,7318,1031,True,0,4,11687,18318,-1,Diversion,Attack
Port#:3,182911,17942190,183299388,301455,1516,0,0,0,0,3,-7360,3762398,2,5,0,0,0,0,3,329731,6294327,577,4332,875,True,0,6,653256,1014353,-1,Normal,Normal
Port#:3,5149,26019709,34409725,8840,2151,0,0,0,0,3,-10330,1699,83,5,0,0,0,0,3,668,-7145,-1373,3093,630,True,0,8,26334,28776,-1,Diversion,Attack
Port#:1,3354,105782366,99312655,3788,3015,0,0,0,0,1,4680,4699,4,5,0,0,0,0,2,-1054,23047,-241,6326,-34,True,0,7,18822,20377,-1,Diversion,Attack
Port#:2,297416,35471789,58289955,301451,1244,0,0,0,0,4,-18,-185,4,4,0,0,0,0,3,501,-327,-867,1367,108,True,0,7,979568,988156,-1,Normal,Normal
Port#:1,315739,53835922,22882466,294184,2508,0,0,0,0,134,-5654,325,2,4,0,0,0,0,2,-271,10184,-1227,-2340,-589,True,0,8,643510,650970,-1,Normal,Normal
Port#:3,182741,42603302,30593845,316874,1171,0,0,0,0,75,-3941,5200006,2,5,0,0,0,0,2,357441,2778,-532,6112463,363362,True,0,7,995764,1012640,-1,Normal,Normal
Port#:3,184949,133010293,98867255,7649,1173,0,0,0,0,3,5026874,-11919,1,4,0,0,0,0,4,615,4574,-613,-25033,144,True,0,7,26177,36448,-1,Diversion,Normal
Port#:2,3254,134727947,33299775,2739,2534,0,0,0,0,65,-8564,-13167,2,5,0,0,0,0,3,-795,6565913,394,-12374,697,True,0,7,526536,679877,-1,Diversion,Attack
Port#:2,6651,4990022,85678548,160379,2592,0,0,0,0,0,892,288,3,5,0,0,0,0,3,187,2010,568163,-13171,-576,True,0,5,10837,538077,-1,Diversion,Attack
Port#:2,5705,124621821,106428272,163321,2512,0,0,0,0,3,2934942,8515,59,5,0,0,0,0,3,-1986,8770,-1101,7793,-821,True,0,7,667171,679116,-1,Normal,Normal
Port#:1,2729,98171142,8887664,4424,828,0,0,0,0,0,6521,-8150,4,5,0,0,0,0,2,9,14304,-456,7774,828,True,0,4,2486,17478,-1,Diversion,Attack
Port#:1,3395,66847537,93782215,5981,2919,0,0,0,0,1,-4482,11278,2,5,0,0,0,0,2,-96,-4008,-734,-23335,200,True,0,4,22843,18259,-1,Diversion,Attack
Port#:4,3634,18021350,18076381,3201,279,0,0,0,0,3,-2517,6799,1,5,0,0,0,0,5,288,-632,-849,3275,204,True,0,6,10523,22821,-1,Diversion,Attack
Port#:1,2911,77103814,23273389,3880,2166,0,0,0,0,1,9712,11086,1,5,0,0,0,0,2,-1016,-11104,-897,456,853,True,0,5,12228,20099,-1,Diversion,Attack
Port#:1,4154,42773534,94816517,2791,2000,0,0,0,0,1,6097,10895,2,5,0,0,0,0,2,449,17236,-237,6986,-290,True,0,5,15438,15558,-1,Diversion,Attack
Port#:1,185129,203932925,100695577,410368,1642,0,0,0,0,1,-3837,5231,4,4,0,0,0,0,1,-691,6413854,-1424,-2532,1300,True,0,6,655225,673349,-1,Normal,Normal
Port#:2,1326,105300149,-2671564,118785,1017,0,0,0,0,5,-12842,3063,135,5,0,0,0,0,3,-505,20762,-719,-6717,-1168,True,0,5,949663,978410,-1,Normal,Normal
Port#:2,3722,6376935,24695872,3973,2026,0,0,0,0,4,3253,1786,4,5,0,0,0,0,5,-1271,9120,-368,2699,-12,True,0,6,19346,21193,-1,Diversion,Attack
Port#:1,4295,126915193,80634175,248240,1618,0,0,0,0,0,-12311,-2145,1,5,0,0,0,0,2,335,-14998,-781,-6861,-162,True,0,6,1008459,525372,-1,Normal,Normal
Port#:4,5844,29258683,24907464,6598,427,0,0,0,0,3,-5280,4980,1,5,0,0,0,0,3,-616,5013,-707,3813,1477,True,0,5,16529,27396,-1,Diversion,Attack
Port#:3,4757,31858724,33150616,5141,1525,0,0,0,0,4,-9983,2434,4,5,0,0,0,0,3,-846,17538,-529,12876,434,True,0,6,9650,31588,-1,Diversion,Attack
Port#:2,3848,40896352,30804654,4704,1594,0,0,0,0,1,2604,-12873,2,5,0,0,0,0,2,-577,3656258,-274,-2337,368,True,0,6,13996,19944,-1,Diversion,Attack
Port#:4,180625,172296320,131210747,305814,1472,0,0,0,0,2,-3130,-2699,2,5,0,0,0,0,4,197451,13176,551264,-2252,-3,True,0,6,647035,987702,-1,Normal,Normal
Port#:2,6509,77707756,88932837,248394,2919,0,0,0,0,61,-6009,7842,4,5,0,0,0,0,3,52,81,-632,-3336,-919,True,0,6,1009813,673381,-1,Normal,Normal
Port#:1,285203,21171319,32061259,303790,901,0,0,0,0,53,1490,2323,4,5,0,0,0,0,3,-725,8145,-915,6253862,334311,True,0,8,969064,652468,-1,Normal,Normal
Port#:1,3392,139090233,116278934,251160,2739,0,0,0,0,1,-6879,3120,4,5,0,0,0,0,2,-955,-5484,-1773,18658,158,True,0,4,661871,670697,-1,Normal,Normal
Port#:1,1301,43000646,70291897,2599,3028,0,0,0,0,0,-4197,-10007,2,5,0,0,0,0,2,-866,2648,-547,967,710,True,0,4,6152,13512,-1,Diversion,Attack
Port#:2,173924,78636998,36346771,214812,1538,0,0,0,0,122,-969,-3524,2,5,0,0,0,0,3,-1160,13900,-342,1119,628,True,0,5,642580,660275,-1,Normal,Normal
Port#:1,4728,93355882,27223109,4573,2785,0,0,0,0,1,-6409,-6179,2,5,0,0,0,0,2,156,-8883,-1247,-3451,627,True,0,3,8756,25708,-1,Diversion,Attack
Port#:2,2433,2796372,-560499,1880,924,0,0,0,0,0,-3160,-2118,2,5,0,0,0,0,2,-868,-17111,-838,134,615,True,0,5,4716,1071,-1,Diversion,Attack
Port#:2,2611,107458535,54285582,418936,3091,0,0,0,0,-1,-2369,7721,4,5,0,0,0,0,2,-292,6077,106,-1657,-75,True,0,6,12153,654584,-1,Normal,Normal
Port#:4,356061,17133934,83693175,159362,2126,0,0,0,0,4,1911,11338,1,5,0,0,0,0,4,-616,1008,-1004,6106774,546,True,0,8,999727,1015483,-1,Normal,Normal
Port#:3,1075,21071743,49650948,1069,2456,0,0,0,0,0,2494,3563185,2,5,0,0,0,0,4,820,1556,-426,6494,1297,True,0,4,-3132,10640,-1,Diversion,Attack
Port#:4,3683,35389701,20939486,784,2534,0,0,0,0,4,-7318,2173,67,5,0,0,0,0,5,-70,10374,19,-10186,686,True,0,6,4327,10535,-1,Diversion,Attack
Port#:4,3410,26105322,73234277,4886,2491,0,0,0,0,4,4212,5499415,69,5,0,0,0,0,5,-982,-8535,-1172,-5780,-74,True,0,6,11339,20200,-1,Diversion,Attack
Port#:3,169883,59930067,67167375,206502,2487,0,0,0,0,4,-11374,-4190,132,5,0,0,0,0,3,-219,7255,-363,-8350,315031,True,0,5,637575,647491,-1,Normal,Normal
Port#:2,4904,81218411,61506876,6349,2562,0,0,0,0,1,2698,387,4,4,0,0,0,0,3,-360,8173,-68,-6144,907,True,0,7,14527,15675,-1,Diversion,Attack
Port#:1,5119,114861914,149758488,421668,2592,0,0,0,0,132,-12438,5635435,4,5,0,0,0,0,3,-242,-3877,-571,2594,307,True,0,6,516184,677927,-1,Normal,Normal
Port#:4,177955,54547777,81328660,4542,1044,0,0,0,0,1,5867,-5247,2,5,0,0,0,0,2,127,17081,-333,1827,-479,True,0,5,10159,13867,-1,Diversion,Attack
Port#:1,2452,118563729,82307588,7184,351,0,0,0,0,0,987,-652,4,5,0,0,0,0,5,-235,19121,-584,3430,-15,True,0,6,19706,25840,-1,Diversion,Attack
Port#:1,181769,75072577,89982488,314788,1116,0,0,0,0,115,2879898,-5381,4,5,0,0,0,0,2,21,13373,-763,-4387,-57,True,0,6,969650,996713,-1,Normal,Normal
Port#:1,179046,83047951,146513455,413539,2390,0,0,0,0,0,-6945,-14635,63,5,0,0,0,0,2,-649,5343,-561,-10065,1111,True,0,5,501243,659156,-1,Normal,Normal
Port#:2,5351,21858868,46289062,246776,1756,0,0,0,0,0,6890,1477,4,5,0,0,0,0,2,-1620,14819,112,14129,813,True,0,7,3033,667936,-1,Normal,Attack
Port#:3,184555,25528802,111057438,316766,2022,0,0,0,0,3,7226,3244173,48,5,0,0,0,0,4,-12,11012,-572,-2265,184,True,0,7,1009018,29464,-1,Diversion,Normal
Port#:3,6721,4292932,73185215,3233,1107,0,0,0,0,-1,-1471,-1890,4,5,0,0,0,0,4,463,16516,-961,2264,-175,True,0,7,23397,22052,-1,Diversion,Attack
Port#:2,125567,101830388,56088908,2263,1021,0,0,0,0,129,-6899,5718096,4,5,0,0,0,0,5,-383,10650,-1405,-8539,616,True,0,6,15945,19125,-1,Normal,Normal
Port#:4,2509,21242413,29914678,-676,2105,0,0,0,0,4,6152,-4382,128,5,0,0,0,0,3,-308,-3397,-1001,2320,-648,True,0,6,6075,17289,-1,Diversion,Attack
Port#:1,185355,110110373,186722873,317748,984,0,0,0,0,131,-15108,2722377,4,5,0,0,0,0,2,-215,5878,-825,-5665,-425,True,0,7,656654,675814,-1,Normal,Normal
Port#:2,113040,39065676,79090982,422418,2454,0,0,0,0,77,-5990,-11131,2,4,0,0,0,0,3,-820,-9203,-304,-3459,239,True,0,6,652656,527451,-1,Normal,Normal
Port#:2,5161,47055702,83188919,205326,2148,0,0,0,0,4,-9750,-7353,4,4,0,0,0,0,2,237,6797,-1226,-18622,832,True,0,5,-903,669913,-1,Normal,Normal
Port#:4,4002,65737750,81722923,4931,1769,0,0,0,0,3,833,-58,4,5,0,0,0,0,4,-538,-287,-151,997,323,True,0,7,19413,21381,-1,Diversion,Attack
Port#:2,4985,62666604,134481756,412700,2591,0,0,0,0,0,-1796,66,2,5,0,0,0,0,2,-1032,11972,-529,10523,908,True,0,4,501704,509686,-1,Normal,Normal
Port#:1,5505,64593204,76315809,423362,2990,0,0,0,0,-1,-1995,-1709,2,5,0,0,0,0,2,-413,6290,-1422,-3583,-778,True,0,6,660901,673062,-1,Normal,Normal
Port#:1,2237,3295181,70195797,4844,1091,0,0,0,0,0,-2165,-3351,4,5,0,0,0,0,2,-334,7074,154,12690,1261,True,0,99,3604,11377,-1,Diversion,Attack
Port#:1,7190,125346795,91267238,6362,1163,0,0,0,0,121,5622,-5906,2,4,0,0,0,0,2,-173,2446,-775,6852,-344,True,0,6,18131,669912,-1,Diversion,Normal
Port#:2,1672,76577873,58397426,4131,1519,0,0,0,0,79,-2408,4878,123,5,0,0,0,0,3,-34,5974,635,-751,1054,True,0,6,8818,12197,-1,Diversion,Attack
Port#:1,178245,47805142,52892769,314125,2042,0,0,0,0,73,-8687,608,56,5,0,0,0,0,1,-368,2518,-1297,-5134,-855,True,0,5,499361,660667,-1,Normal,Normal
Port#:4,3059,49056143,45288430,3873,1546,0,0,0,0,0,-4962,4090,4,5,0,0,0,0,4,-475,6367,-979,15207,1619,True,0,5,12297,16150,-1,Diversion,Attack
Port#:2,5443,112653730,62246464,3241,2064,0,0,0,0,-1,-8946,4018,2,5,0,0,0,0,1,356,13804,-982,-10841,1965,True,0,5,3806,12768,-1,Normal,Attack
Port#:2,6370,204154353,128984387,4202,2498,0,0,0,0,58,-5032,-5340,3,5,0,0,0,0,2,505,-6820,-342,-16207,540,True,0,5,23551,27781,-1,Diversion,Attack
Port#:1,-291,20988025,63310653,7467,2653,0,0,0,0,1,2044,-7630,4,5,0,0,0,0,2,-811,15807,230,9257,-802,True,0,4,12884,18164,-1,Diversion,Attack
Port#:1,187155,126240899,157524961,254020,2194,0,0,0,0,0,-13295,-1745,2,5,0,0,0,0,2,-723,-2873,202,17730,479,True,0,6,643770,676290,-1,Normal,Normal
Port#:2,191353,41665359,80729646,246864,1706,0,0,0,0,139,4704,-4921,4,5,0,0,0,0,3,-347,6513,-525,-10682,-95,True,0,4,661813,668720,-1,Normal,Normal
Port#:3,280255,103289695,10339691,313970,984,0,0,0,0,1,-10367,-670,1,5,0,0,0,0,3,207351,6409671,525484,6371711,654249,True,0,9,965752,1013104,-1,Normal,Normal
Port#:1,1781,2260310,80303435,2435,2608,0,0,0,0,-1,-10046,-3429,1,5,0,0,0,0,5,-990,10751,51,7999,-288,True,0,4,19932,8884,-1,Diversion,Attack
